Gene ID,Locus Tag,Gene Product Name,Genome ID,Genome Name,KO
2885426272,Ga0443861_03_280954_281583,acyl homoserine lactone synthase/acyl-homoserine lactone synthase,2885422354,Sphingomonas crocodyli CCP-7,"KO:K13060===lasI, luxI===acyl homoserine lactone synthase [EC:2.3.1.184]<<>>KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2887173994,Ga0442727_17_19104_19661,acyl-homoserine lactone synthase,2887172900,Sandaracinobacter sp. PAMC 28131,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2887460577,Ga0442819_065_275158_275820,acyl-homoserine lactone synthase,2887459366,Salinarimonas sp. BN140002,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2887464048,Ga0442819_245_23216_23875,acyl-homoserine lactone synthase,2887459366,Salinarimonas sp. BN140002,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2887621098,Ga0452520_222_105615_106259,acyl-homoserine lactone synthase,2887616557,Rhodobium orientis DSM 11290,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2887708672,Ga0440536_061_50718_51377,acyl-homoserine lactone synthase,2887706632,Marinicauda algicola JCM 31718,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2887774960,Ga0452979_01_1106087_1106743,acyl-homoserine lactone synthase,2887773926,Blastochloris tepida GI,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2887833591,Ga0452955_01_893866_894477,acyl homoserine lactone synthase/acyl-homoserine lactone synthase,2887832712,Altererythrobacter sp. B11,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]<<>>KO:K13060===lasI, luxI===acyl homoserine lactone synthase [EC:2.3.1.184]"
2887983473,Ga0439850_01_2249325_2249930,acyl-homoserine lactone synthase,2887981267,Sphingobium sp. CAP-1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2887984697,Ga0439850_02_514192_514806,acyl-homoserine lactone synthase,2887981267,Sphingobium sp. CAP-1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2887985371,Ga0439850_03_71493_72104,acyl-homoserine lactone synthase,2887981267,Sphingobium sp. CAP-1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2887988145,Ga0443263_01_2460132_2460731,acyl-homoserine lactone synthase,2887985739,Sphingobium sp. RSMS,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2887990555,Ga0443263_03_83765_84376,acyl-homoserine lactone synthase,2887985739,Sphingobium sp. RSMS,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2888034226,Ga0443010_01_1603913_1604614,acyl-homoserine lactone synthase,2888032626,Agrobacterium sp. MA01,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2888052703,Ga0439825_01_1167148_1167768,acyl-homoserine lactone synthase,2888051529,Novosphingobium sp. Gsoil 351,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2888083763,Ga0439638_01_4919549_4920172,acyl-homoserine lactone synthase,2888079082,Methylobacterium sp. NI91,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2888084726,Ga0439571_01_506594_507217,acyl-homoserine lactone synthase,2888084233,Methylobacterium sp. XJLW,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2888099344,Ga0439751_01_4919534_4920157,acyl-homoserine lactone synthase,2888094666,Methylobacterium sp. CLZ,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2888106557,Ga0443027_01_3462567_3463199,acyl-homoserine lactone synthase,2888103098,Methylobacterium sp. WL1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2888107811,Ga0443027_01_4652631_4653293,acyl-homoserine lactone synthase,2888103098,Methylobacterium sp. WL1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2888109384,Ga0443027_01_6207349_6207972,acyl-homoserine lactone synthase,2888103098,Methylobacterium sp. WL1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2888342603,Ga0443265_01_5467853_5468491,acyl-homoserine lactone synthase,2888337043,Mesorhizobium sp. M8A.F.Ca.ET.057.01.1.1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2888348262,Ga0443031_01_4434499_4435155,acyl-homoserine lactone synthase,2888343758,Mesorhizobium sp. AA22,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2888350306,Ga0443031_01_6560118_6560756,acyl-homoserine lactone synthase,2888343758,Mesorhizobium sp. AA22,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2888352168,Ga0443061_01_1841081_1841719,acyl-homoserine lactone synthase,2888350351,Mesorhizobium sp. M2A.F.Ca.ET.046.03.2.1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2888380021,Ga0439693_01_1512608_1513267,acyl-homoserine lactone synthase,2888378607,Bradyrhizobium sp. LCT2,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2888391088,Ga0439701_01_3150985_3151644,acyl-homoserine lactone synthase,2888388044,Bradyrhizobium cosmicum 58S1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2888405361,Ga0439683_01_634162_634821,acyl-homoserine lactone synthase,2888404755,Bradyrhizobium sp. SG09,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2888413950,Ga0439699_01_1154207_1154866,acyl-homoserine lactone synthase,2888412883,Bradyrhizobium sp. TM102,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2888420826,Ga0439901_01_968019_968678,acyl-homoserine lactone synthase,2888419890,Bradyrhizobium sp. 1(2017) 63S1MB,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2888436761,Ga0439540_01_2815602_2816213,acyl-homoserine lactone synthase,2888434023,Sphingomonas sp. XS-10,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2889011741,Ga0443109_01_1761957_1762397,acyl-homoserine lactone synthase,2889010040,Mesorhizobium sp. M2A.F.Ca.ET.043.05.1.1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2889020863,Ga0443215_01_4223502_4224092,acyl-homoserine lactone synthase,2889016732,Mesorhizobium sp. M2A.F.Ca.ET.043.02.1.1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2889021136,Ga0443215_01_4510163_4510801,acyl-homoserine lactone synthase,2889016732,Mesorhizobium sp. M2A.F.Ca.ET.043.02.1.1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2889283429,Ga0438218_01_1791644_1792303,acyl-homoserine lactone synthase,2889281684,Bradyrhizobium japonicum USDA 500,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2889451411,Ga0452886_19_36945_37571,acyl-homoserine lactone synthase,2889449010,Lichenihabitans psoromatis PAMC 29128,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2889686161,Ga0440735_02_66651_67343,acyl-homoserine lactone synthase,2889685611,Jiella sp. R10,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2889858669,Ga0440652_06_84718_85365,acyl-homoserine lactone synthase,2889858348,Emcibacter nanhaiensis MCCC 1A06723,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2889918387,Ga0440868_23_181616_182203,acyl-homoserine lactone synthase,2889914905,Chelativorans sp. UJN715,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2890517244,Ga0452352_02_115204_115815,acyl homoserine lactone synthase/acyl-homoserine lactone synthase,2890516819,Croceicoccus sp. H4,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]<<>>KO:K13060===lasI, luxI===acyl homoserine lactone synthase [EC:2.3.1.184]"
2890939997,Ga0442785_01_1482151_1482771,acyl-homoserine lactone synthase,2890938491,Sphingosinicella ginsenosidimutans BS-11,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2890997200,Ga0442730_08_17998_18645,acyl-homoserine lactone synthase,2890996508,Martelella sp. BGMRC2036,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2891150789,Ga0443405_26_1157412_1158074,acyl-homoserine lactone synthase,2891149205,Hoeflea sp. EC-HK425 HOE425,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2891339823,Ga0440820_0326_17715_18395,acyl-homoserine lactone synthase,2891339218,Shinella curvata JCM 31239,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2891695575,Ga0440866_09_605731_606369,acyl-homoserine lactone synthase,2891692354,Nitratireductor arenosus CAU 1489,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2891985880,Ga0438216_01_7619477_7620136,acyl-homoserine lactone synthase,2891978429,Bradyrhizobium japonicum USDA 300,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2891993562,Ga0438220_01_6252224_6252883,acyl-homoserine lactone synthase,2891987373,Bradyrhizobium canariense USDA 3040,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2893068455,Ga0441342_16_196006_196620,acyl-homoserine lactone synthase,2893066018,Tardiphaga sp. P9-11,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2894292846,Ga0441115_45_182969_183604,acyl-homoserine lactone synthase,2894288847,Microvirga sp. SYSU G3D203,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2894298205,Ga0440907_45_236596_237237,acyl-homoserine lactone synthase,2894293875,Microvirga makkahensis KCTC 23863,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2894306656,Ga0440595_15_557542_558183,acyl-homoserine lactone synthase,2894305486,Microvirga brassicacearum CDVBN77,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2894319646,Ga0440112_78_182969_183604,acyl-homoserine lactone synthase,2894314779,Microvirga sp. SYSU G3D207,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2894329073,Ga0442056_01_317192_317830,acyl-homoserine lactone synthase,2894328782,Microvirga sp. c23x22,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2894330893,Ga0442056_10_379548_380210,acyl-homoserine lactone synthase,2894328782,Microvirga sp. c23x22,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2894372848,Ga0452679_112_35883_36524,acyl-homoserine lactone synthase,2894369371,Microvirga aerophila DSM 21344,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2894619872,Ga0442475_44_181071_181685,acyl-homoserine lactone synthase,2894615832,Sphingomonadaceae bacterium Delta,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2895511130,Ga0441884_28_4013_4663,acyl-homoserine lactone synthase,2895508039,Devosia marina L53-10-65,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2896006044,Ga0443778_215_2992_3648,acyl-homoserine lactone synthase,2896003607,Rhodopseudomonas sp. BR0C11,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2896017841,Ga0443769_144_23866_24522,acyl-homoserine lactone synthase,2896015848,Rhodopseudomonas sp. WA056,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2896041451,Ga0443779_003_8201_8857,acyl-homoserine lactone synthase,2896041421,Rhodopseudomonas sp. BR0M22,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2896044658,Ga0443779_106_28905_29567,acyl-homoserine lactone synthase,2896041421,Rhodopseudomonas sp. BR0M22,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2896105020,Ga0441998_03_596058_596702,acyl-homoserine lactone synthase,2896103601,Bosea sp. EC-HK365B BOS5A,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2896401788,Ga0442131_28_63687_64340,acyl-homoserine lactone synthase,2896398972,Chromobacterium amazonense DSM 26508,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2896556129,Ga0443111_01_4475503_4476204,acyl-homoserine lactone synthase,2896551766,Rhizobium sp. WL3,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2896563808,Ga0439821_04_239187_239753,acyl-homoserine lactone synthase,2896557008,Rhizobium indicum JKLM12A2,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2896576630,Ga0443056_05_248561_248764,acyl-homoserine lactone synthase,2896569440,Rhizobium sp. JKLM13E,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2897412015,Ga0453857_01_1613664_1614296,acyl-homoserine lactone synthase,2897409791,Sphingomonas daechungensis KACC 18115,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2897454059,Ga0442585_074_54822_55445,acyl-homoserine lactone synthase,2897449590,Methylorubrum sp. Q1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2897778333,Ga0442323_044_113418_114074,acyl-homoserine lactone synthase,2897777731,Rhodopseudomonas sp. BR0G17,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2897780725,Ga0442323_185_6038_6700,acyl-homoserine lactone synthase,2897777731,Rhodopseudomonas sp. BR0G17,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2898332295,Ga0443514_22_36340_37161,acyl-homoserine lactone synthase,2898329390,Caulobacter sp. 602-2,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2898510089,Ga0452500_01_154657_155280,acyl homoserine lactone synthase/acyl-homoserine lactone synthase,2898509942,Sphingopyxis witflariensis DSM 14551,"KO:K13060===lasI, luxI===acyl homoserine lactone synthase [EC:2.3.1.184]<<>>KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2898510586,Ga0452500_06_16379_16999,acyl homoserine lactone synthase/acyl-homoserine lactone synthase,2898509942,Sphingopyxis witflariensis DSM 14551,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]<<>>KO:K13060===lasI, luxI===acyl homoserine lactone synthase [EC:2.3.1.184]"
2898514064,Ga0452500_38_19624_20238,acyl-homoserine lactone synthase,2898509942,Sphingopyxis witflariensis DSM 14551,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2898546846,Ga0452508_04_127184_127777,acyl homoserine lactone synthase/acyl-homoserine lactone synthase,2898545487,Sphingopyxis sp. GW247-27LB,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]<<>>KO:K13060===lasI, luxI===acyl homoserine lactone synthase [EC:2.3.1.184]"
2898546862,Ga0452508_04_147515_148222,acyl-homoserine lactone synthase,2898545487,Sphingopyxis sp. GW247-27LB,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2898549344,Ga0452508_17_199014_199631,acyl-homoserine lactone synthase,2898545487,Sphingopyxis sp. GW247-27LB,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2898549581,Ga0452508_18_4822_5448,acyl-homoserine lactone synthase,2898545487,Sphingopyxis sp. GW247-27LB,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2899265924,Ga0452720_33_115327_115980,acyl-homoserine lactone synthase,2899263075,Paracoccus sp. 1011MAR3C25,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2899670700,Ga0441236_13_3898_4512,acyl-homoserine lactone synthase,2899668511,Sphingobium sp. AR-3-1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2899675232,Ga0442080_12_40831_41454,acyl-homoserine lactone synthase,2899673711,Sphingobium estronivorans AXB,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2899678530,Ga0441331_01_334768_335445,acyl-homoserine lactone synthase,2899678206,Sphingobium sp. LB126,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2899787778,Ga0443699_20_223692_224378,acyl-homoserine lactone synthase,2899786355,Agrobacterium sp. LAD9,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2899941058,Ga0443683_02_840777_841382,acyl-homoserine lactone synthase,2899938280,Variovorax sp. B2,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2900152048,Ga0444293_45_117551_118165,acyl-homoserine lactone synthase,2900148625,Novosphingobium sp. M24A2M,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2900162207,Ga0445107_01_17543_18184,acyl-homoserine lactone synthase,2900162193,Novosphingobium sp. ERW19,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2900163370,Ga0445107_06_29238_29855,acyl homoserine lactone synthase/acyl-homoserine lactone synthase,2900162193,Novosphingobium sp. ERW19,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]<<>>KO:K13060===lasI, luxI===acyl homoserine lactone synthase [EC:2.3.1.184]"
2900170528,Ga0444393_018_100329_100940,acyl-homoserine lactone synthase,2900166661,Novosphingobium sp. TCA1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2900183095,Ga0445292_042_3216_3830,acyl-homoserine lactone synthase,2900182487,Novosphingobium sp. BW1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2900184935,Ga0445292_067_12586_13203,acyl-homoserine lactone synthase,2900182487,Novosphingobium sp. BW1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2900185409,Ga0445292_070_13415_14038,acyl homoserine lactone synthase/acyl-homoserine lactone synthase,2900182487,Novosphingobium sp. BW1,"KO:K13060===lasI, luxI===acyl homoserine lactone synthase [EC:2.3.1.184]<<>>KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2900191559,Ga0441242_06_70624_71238,acyl-homoserine lactone synthase,2900190238,Novosphingobium olei TW-4,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2900239773,Ga0446261_144_22952_23584,acyl-homoserine lactone synthase,2900237871,Methylobacterium sp. WL8,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2900249059,Ga0445094_46_2503_3183,acyl-homoserine lactone synthase,2900243166,Methylobacterium sp. DB0501,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2900249597,Ga0445094_67_109171_109794,acyl-homoserine lactone synthase,2900243166,Methylobacterium sp. DB0501,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2900250271,Ga0445094_88_137248_137910,acyl-homoserine lactone synthase,2900243166,Methylobacterium sp. DB0501,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2900253523,Ga0444073_256_24487_25113,acyl-homoserine lactone synthase,2900250407,Methylobacterium sp. WL19,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2900259508,Ga0446262_333_101011_101634,acyl-homoserine lactone synthase,2900255651,Methylobacterium sp. WL7,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2900259830,Ga0446262_373_12337_12969,acyl-homoserine lactone synthase,2900255651,Methylobacterium sp. WL7,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2900260755,Ga0446262_396_15308_15970,acyl-homoserine lactone synthase,2900255651,Methylobacterium sp. WL7,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2900276078,Ga0446255_0940_2_622,acyl-homoserine lactone synthase,2900271162,Methylobacterium sp. WL103,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
